2023-12-24 21:40:22,722 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/login,,2023-12-24 21:40:22,0.18
2023-12-24 21:40:22,821 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/base/getMenuList,202200300205,2023-12-24 21:40:22,0.018
2023-12-24 21:40:23,043 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/base/getMenuList,202200300205,2023-12-24 21:40:23,0.01
2023-12-24 21:40:23,048 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/getValidateCode,202200300205,2023-12-24 21:40:23,0.01
2023-12-24 21:40:23,109 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/statistics/getMainPageData,202200300205,2023-12-24 21:40:23,0.012
2023-12-24 21:40:24,968 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getAllPost,202200300205,2023-12-24 21:40:24,0.012
2023-12-24 21:40:25,037 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getPersonInfo,202200300205,2023-12-24 21:40:25,0.008
2023-12-24 21:40:25,135 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getFollowPost,202200300205,2023-12-24 21:40:25,0.006
2023-12-24 21:40:25,159 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/comment/getCommentNum,202200300205,2023-12-24 21:40:25,0.006
2023-12-24 21:40:25,269 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getLikes,202200300205,2023-12-24 21:40:25,0.004
2023-12-24 21:40:25,362 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/comment/getCommentNum,202200300205,2023-12-24 21:40:25,0.008
2023-12-24 21:40:25,384 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getLikes,202200300205,2023-12-24 21:40:25,0.004
2023-12-24 21:40:25,535 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/comment/getCommentNum,202200300205,2023-12-24 21:40:25,0.0
2023-12-24 21:40:25,729 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getLikes,202200300205,2023-12-24 21:40:25,0.006
