2023-12-26 21:04:13,810 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/comment/getCommentList,202200300201,2023-12-26 21:04:13,0.0
2023-12-26 21:04:41,173 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getPersonInfo,202200300201,2023-12-26 21:04:41,0.004
2023-12-26 21:04:41,224 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getAvatar,202200300201,2023-12-26 21:04:41,0.007
2023-12-26 21:04:41,395 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getPostList,202200300201,2023-12-26 21:04:41,0.004
2023-12-26 21:04:41,395 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getPersonInfo,202200300201,2023-12-26 21:04:41,0.004
2023-12-26 21:04:41,395 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getAvatar,202200300201,2023-12-26 21:04:41,0.004
2023-12-26 21:04:41,402 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/student/getStudentInfo,202200300201,2023-12-26 21:04:41,0.011
2023-12-26 21:04:41,501 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/comment/getCommentNum,202200300201,2023-12-26 21:04:41,0.001
2023-12-26 21:04:41,573 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/follow/getFansNum,202200300201,2023-12-26 21:04:41,0.004
2023-12-26 21:04:41,708 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getLikes,202200300201,2023-12-26 21:04:41,0.005
2023-12-26 21:04:41,715 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/follow/getFollow,202200300201,2023-12-26 21:04:41,0.005
2023-12-26 21:04:41,715 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/comment/getCommentNum,202200300201,2023-12-26 21:04:41,0.002
2023-12-26 21:04:41,816 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getLikes,202200300201,2023-12-26 21:04:41,0.004
2023-12-26 21:04:43,459 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getPersonInfo,202200300201,2023-12-26 21:04:43,0.005
2023-12-26 21:04:43,496 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getAvatar,202200300201,2023-12-26 21:04:43,0.001
2023-12-26 21:04:43,630 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/student/getStudentList,202200300201,2023-12-26 21:04:43,0.007
2023-12-26 21:04:43,652 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/teacher/getTeacherList,202200300201,2023-12-26 21:04:43,0.011
2023-12-26 21:04:43,668 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getPersonInfo,202200300201,2023-12-26 21:04:43,0.004
2023-12-26 21:04:43,670 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getAvatar,202200300201,2023-12-26 21:04:43,0.004
2023-12-26 21:04:43,787 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getAvatar,202200300201,2023-12-26 21:04:43,0.005
2023-12-26 21:04:43,973 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getAvatar,202200300201,2023-12-26 21:04:43,0.004
2023-12-26 21:04:43,978 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getAvatar,202200300201,2023-12-26 21:04:43,0.002
2023-12-26 21:04:43,984 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getAvatar,202200300201,2023-12-26 21:04:43,0.014
2023-12-26 21:04:43,999 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getAvatar,202200300201,2023-12-26 21:04:43,0.029
2023-12-26 21:04:44,017 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getAvatar,202200300201,2023-12-26 21:04:43,0.041
2023-12-26 21:04:44,096 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getAvatar,202200300201,2023-12-26 21:04:44,0.003
2023-12-26 21:04:44,293 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getAvatar,202200300201,2023-12-26 21:04:44,0.002
2023-12-26 21:04:44,293 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getAvatar,202200300201,2023-12-26 21:04:44,0.002
